Text,Label
'Happy New Year To Muslim Ummah. 01 Muharram 1442 AH. May Allah Bless Us All.  #Muharram #Muharram1442H #peace #AllahuAkbar,1
'@StuartBroad8 Today is sun light face off Cricket stadium @StuartBroad8 @englandcricket,0
'Backing Russell over 29 #CPL2020,0
'@creamywillbrie should try french cricket - plenty of scope for having to run into the sea  ),0
'@Selectajerry  Should dub ears be covered when not in use? Imagine the havoc if a cricket were to burrow into a dub ear canal!,0
"'@Bakari_Sellers @jaepeaa Yeah and the ""radical islamic terrorist in chief"" said everyone could keep their doctor right!!!",2
"""@WarwickshireCCC So non members can't watch?? What a load of bollocks I thought Counties were trying to get people watching Cricket",0
'why tf would someone put Quran pics  Verses pics or even Holy Kaaba pics on their Tinder profile like wtff,1
'@sardesairajdeep wow wowwow bujedeep i love u jehadi,2
"""@alhabib2020 Assalamu alaikum...my dear muslim brother. How are you doin' ?",1
'@NauferInam @IqMeRkZ2 @fahim_0611 @TheNotoriousMMA @ProperWhiskey Shut up you camel fucker ,0
'@LoveRashmika @iamRashmika Cricket practice,0
'@KarthiFans24x7 @Karthi_Offl Karthi Wishes You A Very Happy Eid Al Adha Mubarak 2020,1
Not surprised! Perhaps u did not hear d news of launching of cow -ambulance service in UP recently. No ambulance service for poor n needy but focus is on cow.Ridiculous!,0
'DARKNESS INTO LIGHT : Journey to Islam #3  A sharing by Sister Zhara Candace Pillay (A Muslim Revert),1
'@sardesairajdeep @sagarikaghose Secular in India means being blind to islamic terrorism #BengaluruBurns #MuslimsVandalizeBengaluru,2
"Most religions cause death and despair, but Islam is the worst and cruelest of them all, it is nothing but trouble.",2
'@incredibleYasir @TarekFatah @ExmuslimsOrg Does quran is complete????   Because Islamists says goat ate Quranic verses ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,2
'Fact Check: Video of Pakistani protestors uprooting saplings go viral with a radical Islamic spin,2
'@fawadchaudhry #KashmirWantsFreedom from Terrorist organisation @OfficialDGISPR    #KashmirWantsFreedom from Islamic Terrorism   JAI HIND,2
'Wall End W v Field End  Field End  110/2 (12.5) 12.5: James to R S Hulks  6 runs,0
'@NoorZahira2 Radical Islamic jihadis guarding temple to side track media from all the burning &amp vandalism they did few minutes ago.,2
'Courtney Hill: Inspiring girls to play cricket,0
'@arshiixx Love both and both like to play n Alhmdulillah also a good player of both ..cricket n football,0
'awkward cricket noises,0
"""New post: BBC Elite British Sportswomen's Survey: Cricket Scotland promises support",0
'HAPPY NEW YEAR TO ALL MUSLIMS. TODAY IS 1ST MUHARRAM 1442.,1
'@MrsGandhi Kapil Mishra whoz sister is married to a Muslim did nothing?,1
"""Incredible moment from this documentary I'm watching about cricket in Papua New Guinea",0
'Trinidad vs Jamaica on the timeline over the â€˜Jâ€™   And currently on the cricket field. #CPLT20,0
@NoraVerystrong You Infidels.. won't understand pisslam. ,2
'@Swapcasm7 I bought just 16 players and exhausted my balance at Cricket Fanatics.,0
'@mjasmithafc @TheCricketPaper @EssexCricket Google Hertfordshire v Essex Gillette Cup  Arguably the biggest shock in cricketâ€™s FA Cup,0
"""Happy Awal Muharram Muslim ARMY!!!!!  Dont forget to recite the New year muharram du'as!!  #AwalMuharram",1
'@RanaAyyub One Jehadi terrorist down! More to go!,2
'@RashidaTlaib Your Muslim Brotherhood backers write your tweets or just tell you what to say terrorist?,2
'@ShiresheadCC British Rose Cricket!,0
"""@Wise_Cricket I'm sat on three 6m+ defenders and I have worked out  unless something dramatic happens  it won't change ðŸ‘",0
'Happy Islamic New Year 1 Muharram 1442 H ðŸ•Œ Hopefully this year is better then the previous yearâœ¨ May Allah protect us.,1
'India prime minister Narendra Modi wrote a letter of appreciation to MS Dhoni following his retirement from international cricket.,0
'https://t.co/sLfJTA5nev    @sachin_rt @imVkohli ...please help him.,0
'@TarekFatah afterall a verified tick does not make one knowledgable at all,0
'Jehadi Mentality... ðŸ¤¦\u200dâ™‚ï¸,2
'@AOECOIN It would make sense though that russia would want to restart their program to gather uranium for radical islamic countries.,2
'@TheSquind No we need to get rid of Islamic terrorism too.,2
'@theyoonprint they said im arab and muslim are you calling me a terrorist itâ€™s fine but when i ask back up from the fbi itâ€™s not ðŸ˜©,2
"""@Krisster81 Disgusting.  He is a Canadian politician and he won't denounce gym?  Sounds like he's really a Muslim extremist.",2
'@YouTwittter @cmavishwa Lol ignorant jehadi,2
'@BeingSalmanKhan boycott jehadi flim,2
'Itâ€™s time for @MatchroomBoxing to venture into cricket. I want a charity T20. @DarrenBarker82 XI v @KuganCassius XI. At Lords.,0
'Wishing our community a happy and healthy Muharram 2020.,1
"This guy is bold and honest. But even he says that one jokes about Muslims sometimes, but never Islam. One wants to live.",2
'@AkramInqalabi @Shafqat_Mahmood May Allah swt give highest rank in jannah to this baloch muslim brother ameen,1
'Eid Mubarak #BTSARMY  ðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œðŸ’œâ‡ï¸â‡ï¸â‡ï¸ I m so happy..ðŸ˜ðŸ˜ðŸ˜ðŸ˜ Thank You BTS  @BTS_twt #DynamiteMV,1
BJP MP Pragya Thakur claims she is getting threatening phone calls; FIR filed https://t.co/LerJVH2IyC ,0
'@AO350legend @nyknicks Who do you want the Knicks to draft with the first pk? * cricket* cricket* ðŸ˜†,0
'@Martycricket Brian Lara Cricket Academy in Trinidad,0
'@FNKTOR They are trained not for their self defence they are trained To spread Radical Islamic Terrorism.,2
"Interesting that the BBC avoided the headline that anyone with a brain might have expected  which was ""Trump retweets far right anti-muslim hate-mongerering fuck-wit Katie Hopkins""",1
'1 Muharram 1442H - Happy new year to all my muslim friends! ðŸ’–,1
'@drbabarnatiq @TarekFatah Lol  so you know he needs security from Jehadi terrorists ?,2
'@ICC @MRFWorldwide A great players in cricket history everðŸ‘ŒðŸ’¥,0
'happy awal muharram ðŸ’˜,1
'Boycott Sadak 2. Hindu unity jindabaad. Jehadi #Boliwood murdabad.,2
'Saying Happy New Year on 1st of Muharram is alot like saying Happy Holocaust to the jews.,1
'Boxmoor Cricket Club Sunday 1st XI 188 for 10 beat Hemel Hempstead   155 for 10,0
'@realDonaldTrump So how about those tax returns ðŸ¤”  * insert cricket chirping *,0
'Happy new Islamic year 1442 Hijri!! #1442Hijri #muharram,1
'@thehumanxp Need this to bowl for England cricket team ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,0
'@Hadithoftheday Eid Al Fitr and Eid Al Adha,1
'@ippatel @PMOIndia  @narendramodi  @rss @AmitShah Arrest all these nonsense anti national  Anti Hindu  jehadi of bollywood Mafiya Gang.,2
'#FuckMuslims #RapistMahummad #FuckLiberandu #bangaloreriots,2
'Actonians Cricket Club Under 14s 112 for 2 lost to London Tigers 115 for 7,0
Ramy' becomes first Muslim American sitcom to land an Emmy nomination  ,1
"""Patriots Soapbox AM: with Chain O  Scout &amp  Honeybee - PATRIOTS' SOAPBOX ... via @YouTube",0
'@CaptainDuke7 Ok jehadi IT Cell,2
A raped girl says rapists recited Quran to her to justify their crimes.,2
'ICC Cricket Hall of Fame Inductees for 2020 to be announced on August 23,0
'Happy Jumuah Mubarokah ðŸ™ 2 Muharram 1442 H,1
'MN7 man of the match  ðŸ‘Œ @MohammadNabi007 #CPLT20 #stluciaziuks #cricket #T20,0
'@RehamKhan1 He has achieved allot more than you have and is self made. Cricket dunya ka  Betaaj Badshah.,0
'@ToXsiK @TrentoFrmTN jehadi mulla,2
"Dear ANC and EFF,for a fact that the real enemy has arrived in South Africa because of your stupidity and hate for whites,what is way a forward now? ISIS has arrived.",0
'@Jaiminparmar31 You are ready for test cricket. You got the patience.,0
'@ManikBasha868 Happy muharram brohh,1
'Today is the 1st of Muharram 1442 AH  So happy new year yâ€™allâ¤ï¸ðŸ’ðŸŽ†,1
'@itsdeenalang Looks like Jiminy Cricket!ðŸ¦—,0
'@DannyMylo @StephanieHirst Still remember when we where sat in a cricket in birstall playing @ChrisMoyles show stings at 3am,0
'Article I wrote on the day of Eid AL adha (Lost Childhood) read it my guys and give me your opinion .,1
'Happy new year to all my brothers and Sister in Islam  Retweet  like and comments if you are proud to be a muslim. #HappyIslamicNewYear .,1
'@ThePrintIndia @tdeoll Delhi residents ya redial jihadi rioters ,2
"""That's interesting but hard to believe that #BLM is protecting police...betcha it's like #Radical_Muslim_Terroristsâ€¦",2
'@MarawaSportShow thanks Rob and the team. You are doing a great job in digging up this corrupt cricket shenanigans. We need to know,0
'@mrrdaveperry ikr it was literally everywhere. being played at cricket watch partiesðŸ˜­ðŸ˜­,0
Stupid survey ðŸ‘ŽðŸ‘ŽðŸ‘Ž,0
'Cricket ruining your fun huh??,0
'Muslim terrorist hai sale desh me 15 augest ke yaha ke muslim aur pakistan kee sab milke kuch karna chaathe hai #bangaloreriots,2
'Fuck Nigeria and fuck Islam... with a broken glass coated baseball bat!,2
'Beds v Bucks Bucks 39/1 (12)  151 reqd off 28 ov 11.3: James Taylor to Rolfe  OUT Scott Rolfe b James Taylor 12 (37),0
"""@faiqa_javid Love you forever my Muslim brother's &amp  sister's...   ALLAH bless you always..... Ameen",1
'@GauravK_8609 Agena against Kohli? What makes you think that?,0
'In a heartwarming letter PM Modi lauds MSD for his contribution to Indian cricket,0
@IslamiSized @Kaafir28324960 @deadly_demon13 @Kuvar_Nishikant @id_maneLvda @RightArm13 @KiRashtrawad @utopianas @1GaneshGBhau @HindutvaVahini Pisslamic r@pâ‚¬ culture!  R@pâ‚¬ is an inherent quality of Pisslam! ,2
'Currently struggling between being the perfect daughter  sister  friend and Muslim cuz apparently good aint good enough,1
"""@VoteRed2020z @FloridaDude297 She's got all the radical islamic terrorists voting for her",2
"Great Britain is not Great anymore, it is a shadow of its former self because of the cancer which is an islamic invasion.",2
'If this is true  both the story and the health condition.  Please help him. He is a cricket lover.,0
'No dear Mohammed was kicked out and banned by meccans  for 10 years as they would rob . He broke the treaty   attacked meccans   killed and destroyed idols of Mecca . What a prophet to be banned from his own city . https://t.co/gODxeMbmAV ,2
'@RajatSharmaLive @indiatvnews @asadowaisi @aimim_national He is intellectual jehadi.,2
'@Usamash57126107 @Indosphere @ANI Camel piss drinker  goat fucker  cousin fucker  rapist   terrorist sale mulk tera bheek par chal raha hai  plane udna sekho phale. ,0
'Aslm Muslim brother,1
 @fnsalsaif And just think if the government hadn't taken away our guns there would maybe be 20 less dirty camel fucker running about.. ,0
'May Peace And Blessings Of Almighty God Be With You This Year And Always.  Happy Muharram! #muharram #newyear,1
'im used to fasting for like half a day cause ramadan and i know you get hungry but NOT LIKE THAT,1
"""Steady on lads  half an hour earlier?  You've gone too far this time.",0
'@_RandomB1ackGuy @DeAnna4Congress Muslim Brothood too  And any other terrorist org ...cuz they satanists,2
"""@ECB_cricket @englandcricket Don't waste the time and at last We need a result.",0
'Arrest this jehadi,2
"""Hey Guys!!!  Let's Play Cricket Free Mobile Live Streaming #livestreaming #livescoring",0
'@tradenish @pawan_aflatoon @shuibs @ibusolih @narendramodi Every Muslim in kashmir is radical one?,2
"""It's that time of year where your sunni friends tell u happy muharram",1
'Wishing a happy new year to all Muslim members of the football family commemorating Muharram.   #MoreThanAGame,1
'@qinnitan My aryan hair is not used to the rags u wear. I will try my best! Thank you my Muslim sister,1
'5 verses from Quran to give you hopeâ¤ #JummaMubarak,1
'Salam awal muharram and happy hols u guys â¤ï¸ much love,1
Muslims have nothing to contribute to our society.,2
"'@CricketTamizhan You are disrespecting the word ""Fraud"" by adding Braithwaite name",0
'@S_alhameeri @MohamedBinZayed I hope my muslim brothers and sister boycott visiting Dubai and Abu Dhabi now.  #ShameOnUAE #FreePalestine,1
'@People4Bernie @IlhanMN you just delegated a terrorist islamic radical to the congress congratulations!,2
"""@BB_Updates why do y'all hate ramadan? didn't she save daddy ðŸ¥µ ian ðŸ¥µ last week",1
'When Virat Kohli turned a six hitting machine in IPL.  #ViratKohli #IPL #Cricket #CricTips,0
'Oka cricket started back,0
'Debbie Wasserman-Schultz surprisingly has some good ideas about the fight against radical Islamic terrorism -,2
'@JoeBiden @KamalaHarris When will you and Kamala deem  ANTIFA a terrorist organization  along with the Muslim Brotherhood?,2
'@sant_prasad @shwetasinghkirt @itsSSR So Jehadi start Burning their Holes.,2
'@TiinaKeskimki @NeonNettle Is Biden a muslim terrorist?,2
'muslims protecting from terrorist muslim rioters  Itne victim card Drama laate kahan se ho Nizami ?,2
'Can the proteas play some cricket @OfficialCSA ðŸ˜,0
'Mark Wilson: How FSB is meeting the recreational cricket punterâ€™s demands,0
'@cricket_71 Rocky  that face :),0
'@DrogonDracarys_ Not about cricket  really. Just life in general.,0
"Does anyone remember these horrific images of innocent people being murdered by ISIS terrorists. Do you remember the threats they promised yet our govt and EU allowed them to roam freely into Europe? There has been something very wrong indeed, never forget, always question.",0
'@khanumarfa Jehadi aunty at it again. Adding propaganda to a crime.,2
'@BackOnYourTL @Cricket_Mann I donâ€™t think anything that means there is more play is a bad thing.,0
'@bitchari69 @kushagrrra @hooseirdady @devilsxblessing @yanktweetz haha m asking u ur own muslim brother r saying disðŸ˜‚,1
'@minehbad @a_dadashov @LASDHQ Donâ€™t argue with radical Islamic terrorist genocide denying peasants.,2
'Wishing you a Happy Muharram Islamic New Year.   #Factor #factoroutfitters  #fashion #ootd #like #online,1
'@NupurSharmaBJP @DChaurasia2312 @BJP4India @PremShuklaBJP Iliyas pig is a Jihadi who doesnâ€™t hide it but has sleepless nights wondering why he never gets arrested ,0
'@Realshakunimama #BanIslam &amp #FuckIslam,2
"""Least I could do is see his body before they bury him. I want to kiss him  & see everything that belongs to Mohammed"" ",0
'@INCIndia Beaware of Radical Islamic terrorism.,2
'@_UmazM Lol the majority of that shit was still caused by Muslims fuck muslims #nukeisrael,2
'@ameykini @PasiVirtala @arunspurs @SkySportsPL Go play cricket mate think football not your â€œtingâ€ since you talking soo much bull.,0
'emilee and I cried over a cricket today and if that doesnâ€™t explain both of us perfectly I donâ€™t know what does,0
'Ahmad Shahzad And Imran Nazirâ¤ðŸ˜ @iamAhmadshahzad @realimrannazir4  #Ahmadshahzad #Cricket,0
'Ready for sambisa terrorist aka major Muslim,2
